MSOA11CD,date,d074,d75plus,MSOA11NM,dtot,year,month,day,doy,dow,tmean
E02000731,2006-06-23,0,0,Newham 018,0,2006,6,23,174,6,16.0365829467773
E02000731,2006-06-24,0,0,Newham 018,0,2006,6,24,175,7,18.8073577880859
E02000731,2006-06-25,0,0,Newham 018,0,2006,6,25,176,1,17.874044418335
E02000731,2006-06-26,0,0,Newham 018,0,2006,6,26,177,2,15.0417470932007
E02000731,2006-06-27,0,0,Newham 018,0,2006,6,27,178,3,15.651195526123
E02000731,2006-06-28,0,0,Newham 018,0,2006,6,28,179,4,16.5769672393799
E02000731,2006-06-29,0,0,Newham 018,0,2006,6,29,180,5,17.7796897888184
E02000731,2006-06-30,0,0,Newham 018,0,2006,6,30,181,6,19.8618640899658
E02000731,2006-07-01,0,0,Newham 018,0,2006,7,1,182,7,21.2305679321289
E02000731,2006-07-02,0,0,Newham 018,0,2006,7,2,183,1,24.1696910858154
E02000731,2006-07-03,0,0,Newham 018,0,2006,7,3,184,2,23.1292667388916
E02000731,2006-07-04,0,0,Newham 018,0,2006,7,4,185,3,23.2804374694824
E02000731,2006-07-05,0,0,Newham 018,0,2006,7,5,186,4,20.8401985168457
E02000731,2006-07-06,0,0,Newham 018,0,2006,7,6,187,5,20.8624382019043
E02000731,2006-07-07,0,0,Newham 018,0,2006,7,7,188,6,19.6900157928467
E02000731,2006-07-08,0,0,Newham 018,0,2006,7,8,189,7,18.3187580108643
E02000731,2006-07-09,0,0,Newham 018,0,2006,7,9,190,1,19.0935688018799
E02000731,2006-07-10,0,0,Newham 018,0,2006,7,10,191,2,18.6902236938477
E02000731,2006-07-11,0,0,Newham 018,0,2006,7,11,192,3,21.5866107940674
E02000731,2006-07-12,0,0,Newham 018,0,2006,7,12,193,4,20.0089550018311
E02000731,2006-07-13,0,0,Newham 018,0,2006,7,13,194,5,18.9569187164307
E02000731,2006-07-14,0,0,Newham 018,0,2006,7,14,195,6,17.4778747558594
E02000731,2006-07-15,0,0,Newham 018,0,2006,7,15,196,7,19.3179492950439
E02000731,2006-07-16,0,0,Newham 018,0,2006,7,16,197,1,21.8481483459473
E02000731,2006-07-17,0,1,Newham 018,1,2006,7,17,198,2,23.008337020874
E02000731,2006-07-18,0,0,Newham 018,0,2006,7,18,199,3,23.51344871521
E02000731,2006-07-19,0,1,Newham 018,1,2006,7,19,200,4,25.4113922119141
E02000731,2006-07-20,0,0,Newham 018,0,2006,7,20,201,5,25.4302139282227
E02000731,2006-07-21,0,0,Newham 018,0,2006,7,21,202,6,24.3671569824219
E02000731,2006-07-22,0,0,Newham 018,0,2006,7,22,203,7,25.0432415008545
E02000731,2006-07-23,0,0,Newham 018,0,2006,7,23,204,1,22.1333141326904
E02000731,2006-07-24,0,0,Newham 018,0,2006,7,24,205,2,22.697847366333
E02000731,2006-07-25,0,0,Newham 018,0,2006,7,25,206,3,24.6023178100586
E02000731,2006-07-26,0,0,Newham 018,0,2006,7,26,207,4,25.8945426940918
E02000731,2006-07-27,0,0,Newham 018,0,2006,7,27,208,5,24.6449489593506
E02000731,2006-07-28,0,0,Newham 018,0,2006,7,28,209,6,23.1625175476074
E02000731,2006-07-29,0,0,Newham 018,0,2006,7,29,210,7,21.728588104248
E02000731,2006-07-30,0,0,Newham 018,0,2006,7,30,211,1,22.2420902252197
E02000731,2006-07-31,0,0,Newham 018,0,2006,7,31,212,2,20.3959102630615
E02000731,2006-08-01,0,0,Newham 018,0,2006,8,1,213,3,18.8869304656982
E02000731,2006-08-02,0,0,Newham 018,0,2006,8,2,214,4,18.6308078765869
E02000731,2006-08-03,0,0,Newham 018,0,2006,8,3,215,5,17.0599136352539
E02000731,2006-08-04,0,0,Newham 018,0,2006,8,4,216,6,17.196008682251
E02000731,2006-08-05,0,0,Newham 018,0,2006,8,5,217,7,19.3723106384277
E02000731,2006-08-06,0,0,Newham 018,0,2006,8,6,218,1,21.9532089233398
E02000731,2006-08-07,0,0,Newham 018,0,2006,8,7,219,2,21.133825302124
E02000731,2006-08-08,0,0,Newham 018,0,2006,8,8,220,3,18.4951801300049
E02000731,2006-08-09,0,0,Newham 018,0,2006,8,9,221,4,19.4542026519775
E02000731,2006-08-10,0,0,Newham 018,0,2006,8,10,222,5,17.2398452758789
E02000731,2006-08-11,0,0,Newham 018,0,2006,8,11,223,6,16.7159729003906
E02000731,2006-08-12,0,1,Newham 018,1,2006,8,12,224,7,16.8094272613525
E02000731,2006-08-13,0,0,Newham 018,0,2006,8,13,225,1,16.8530597686768
E02000731,2006-08-14,0,0,Newham 018,0,2006,8,14,226,2,15.6958923339844
E02000731,2006-08-15,0,0,Newham 018,0,2006,8,15,227,3,17.3907146453857
E02000731,2006-08-16,0,0,Newham 018,0,2006,8,16,228,4,17.3345470428467
E02000731,2006-08-17,0,0,Newham 018,0,2006,8,17,229,5,18.5826892852783
E02000731,2006-08-18,0,0,Newham 018,0,2006,8,18,230,6,18.1267948150635
E02000731,2006-08-19,0,0,Newham 018,0,2006,8,19,231,7,18.2333755493164
E02000731,2006-08-20,0,0,Newham 018,0,2006,8,20,232,1,18.671688079834
E02000731,2006-08-21,0,0,Newham 018,0,2006,8,21,233,2,17.7405643463135
E02000731,2006-08-22,0,0,Newham 018,0,2006,8,22,234,3,16.6289691925049
E02000731,2006-08-23,0,0,Newham 018,0,2006,8,23,235,4,17.7533092498779
E02000731,2006-08-24,0,0,Newham 018,0,2006,8,24,236,5,17.895336151123
E02000731,2006-08-25,0,0,Newham 018,0,2006,8,25,237,6,16.2672729492188
E02000731,2006-08-26,0,0,Newham 018,0,2006,8,26,238,7,17.6595973968506
E02000731,2006-08-27,0,0,Newham 018,0,2006,8,27,239,1,17.9266376495361
E02000731,2006-08-28,0,0,Newham 018,0,2006,8,28,240,2,17.0025596618652
E02000731,2006-08-29,0,0,Newham 018,0,2006,8,29,241,3,16.2332134246826
E02000731,2006-08-30,0,0,Newham 018,0,2006,8,30,242,4,15.893045425415
E02000731,2006-08-31,0,0,Newham 018,0,2006,8,31,243,5,19.1647510528564
E02000731,2013-06-01,0,0,Newham 018,0,2013,6,1,152,7,14.2605104446411
E02000731,2013-06-02,0,0,Newham 018,0,2013,6,2,153,1,13.6942653656006
E02000731,2013-06-03,1,0,Newham 018,1,2013,6,3,154,2,12.7697896957397
E02000731,2013-06-04,0,1,Newham 018,1,2013,6,4,155,3,13.5743980407715
E02000731,2013-06-05,0,0,Newham 018,0,2013,6,5,156,4,14.6625242233276
E02000731,2013-06-06,0,0,Newham 018,0,2013,6,6,157,5,15.06813621521
E02000731,2013-06-07,0,0,Newham 018,0,2013,6,7,158,6,15.0350751876831
E02000731,2013-06-08,0,1,Newham 018,1,2013,6,8,159,7,13.1860017776489
E02000731,2013-06-09,0,0,Newham 018,0,2013,6,9,160,1,12.6695365905762
E02000731,2013-06-10,0,0,Newham 018,0,2013,6,10,161,2,13.0552587509155
E02000731,2013-06-11,0,1,Newham 018,1,2013,6,11,162,3,12.9846363067627
E02000731,2013-06-12,0,0,Newham 018,0,2013,6,12,163,4,15.9853677749634
E02000731,2013-06-13,0,0,Newham 018,0,2013,6,13,164,5,15.8796730041504
E02000731,2013-06-14,0,0,Newham 018,0,2013,6,14,165,6,14.0814456939697
E02000731,2013-06-15,0,0,Newham 018,0,2013,6,15,166,7,14.5231733322144
E02000731,2013-06-16,0,0,Newham 018,0,2013,6,16,167,1,14.8114356994629
E02000731,2013-06-17,0,0,Newham 018,0,2013,6,17,168,2,16.3968448638916
E02000731,2013-06-18,0,0,Newham 018,0,2013,6,18,169,3,17.5069236755371
E02000731,2013-06-19,0,0,Newham 018,0,2013,6,19,170,4,20.7659587860107
E02000731,2013-06-20,0,0,Newham 018,0,2013,6,20,171,5,18.9377727508545
E02000731,2013-06-21,0,0,Newham 018,0,2013,6,21,172,6,17.7804985046387
E02000731,2013-06-22,0,0,Newham 018,0,2013,6,22,173,7,15.19211769104
E02000731,2013-06-23,0,0,Newham 018,0,2013,6,23,174,1,15.7651882171631
E02000731,2013-06-24,0,0,Newham 018,0,2013,6,24,175,2,14.1405925750732
E02000731,2013-06-25,0,0,Newham 018,0,2013,6,25,176,3,15.0857162475586
E02000731,2013-06-26,0,0,Newham 018,0,2013,6,26,177,4,15.5211896896362
E02000731,2013-06-27,0,1,Newham 018,1,2013,6,27,178,5,15.6511545181274
E02000731,2013-06-28,0,0,Newham 018,0,2013,6,28,179,6,16.4921360015869
E02000731,2013-06-29,0,0,Newham 018,0,2013,6,29,180,7,17.5912227630615
E02000731,2013-06-30,0,0,Newham 018,0,2013,6,30,181,1,20.0137786865234
E02000731,2013-07-01,1,0,Newham 018,1,2013,7,1,182,2,17.2493782043457
E02000731,2013-07-02,0,0,Newham 018,0,2013,7,2,183,3,14.7782297134399
E02000731,2013-07-03,0,0,Newham 018,0,2013,7,3,184,4,17.850227355957
E02000731,2013-07-04,0,0,Newham 018,0,2013,7,4,185,5,17.9728870391846
E02000731,2013-07-05,0,0,Newham 018,0,2013,7,5,186,6,18.8248558044434
E02000731,2013-07-06,0,0,Newham 018,0,2013,7,6,187,7,19.7203140258789
E02000731,2013-07-07,1,0,Newham 018,1,2013,7,7,188,1,21.1437492370606
E02000731,2013-07-08,0,0,Newham 018,0,2013,7,8,189,2,20.0438079833984
E02000731,2013-07-09,0,0,Newham 018,0,2013,7,9,190,3,18.808629989624
E02000731,2013-07-10,0,0,Newham 018,0,2013,7,10,191,4,17.8047313690186
E02000731,2013-07-11,0,0,Newham 018,0,2013,7,11,192,5,16.9045848846436
E02000731,2013-07-12,0,0,Newham 018,0,2013,7,12,193,6,17.9760246276855
E02000731,2013-07-13,0,0,Newham 018,0,2013,7,13,194,7,21.8186302185059
E02000731,2013-07-14,0,0,Newham 018,0,2013,7,14,195,1,22.5280170440674
E02000731,2013-07-15,0,0,Newham 018,0,2013,7,15,196,2,22.8634910583496
E02000731,2013-07-16,0,0,Newham 018,0,2013,7,16,197,3,23.2635383605957
E02000731,2013-07-17,0,0,Newham 018,0,2013,7,17,198,4,23.8017616271973
E02000731,2013-07-18,0,0,Newham 018,0,2013,7,18,199,5,22.2664661407471
E02000731,2013-07-19,0,0,Newham 018,0,2013,7,19,200,6,21.3962516784668
E02000731,2013-07-20,0,1,Newham 018,1,2013,7,20,201,7,19.6091804504395
E02000731,2013-07-21,0,0,Newham 018,0,2013,7,21,202,1,21.6745109558105
E02000731,2013-07-22,0,0,Newham 018,0,2013,7,22,203,2,24.4444179534912
E02000731,2013-07-23,0,0,Newham 018,0,2013,7,23,204,3,23.6611175537109
E02000731,2013-07-24,0,0,Newham 018,0,2013,7,24,205,4,21.3974685668945
E02000731,2013-07-25,0,0,Newham 018,0,2013,7,25,206,5,21.0423431396484
E02000731,2013-07-26,0,0,Newham 018,0,2013,7,26,207,6,20.5694675445557
E02000731,2013-07-27,0,0,Newham 018,0,2013,7,27,208,7,21.3051567077637
E02000731,2013-07-28,0,0,Newham 018,0,2013,7,28,209,1,19.9529247283936
E02000731,2013-07-29,0,0,Newham 018,0,2013,7,29,210,2,19.7603397369385
E02000731,2013-07-30,0,0,Newham 018,0,2013,7,30,211,3,18.5616626739502
E02000731,2013-07-31,0,0,Newham 018,0,2013,7,31,212,4,21.049259185791
E02000731,2013-08-01,0,0,Newham 018,0,2013,8,1,213,5,24.5983924865723
E02000731,2013-08-02,0,0,Newham 018,0,2013,8,2,214,6,21.2940711975098
E02000731,2013-08-03,0,0,Newham 018,0,2013,8,3,215,7,19.8907909393311
E02000731,2013-08-04,0,0,Newham 018,0,2013,8,4,216,1,19.3321323394775
E02000731,2013-08-05,0,0,Newham 018,0,2013,8,5,217,2,20.3894348144531
E02000731,2013-08-06,0,0,Newham 018,0,2013,8,6,218,3,17.7490081787109
E02000731,2013-08-07,0,0,Newham 018,0,2013,8,7,219,4,18.0982780456543
E02000731,2013-08-08,0,0,Newham 018,0,2013,8,8,220,5,17.5601215362549
E02000731,2013-08-09,0,0,Newham 018,0,2013,8,9,221,6,20.0489807128906
E02000731,2013-08-10,0,0,Newham 018,0,2013,8,10,222,7,17.9928112030029
E02000731,2013-08-11,0,0,Newham 018,0,2013,8,11,223,1,19.1861515045166
E02000731,2013-08-12,0,0,Newham 018,0,2013,8,12,224,2,17.7015800476074
E02000731,2013-08-13,0,0,Newham 018,0,2013,8,13,225,3,15.985800743103
E02000731,2013-08-14,0,0,Newham 018,0,2013,8,14,226,4,17.1388893127441
E02000731,2013-08-15,0,1,Newham 018,1,2013,8,15,227,5,20.5107765197754
E02000731,2013-08-16,0,0,Newham 018,0,2013,8,16,228,6,19.6052570343018
E02000731,2013-08-17,1,0,Newham 018,1,2013,8,17,229,7,17.7394332885742
E02000731,2013-08-18,0,0,Newham 018,0,2013,8,18,230,1,20.0578422546387
E02000731,2013-08-19,0,0,Newham 018,0,2013,8,19,231,2,18.0242500305176
E02000731,2013-08-20,0,0,Newham 018,0,2013,8,20,232,3,18.2636013031006
E02000731,2013-08-21,0,0,Newham 018,0,2013,8,21,233,4,19.0830821990967
E02000731,2013-08-22,0,0,Newham 018,0,2013,8,22,234,5,19.5227642059326
E02000731,2013-08-23,0,0,Newham 018,0,2013,8,23,235,6,21.4071102142334
E02000731,2013-08-24,0,1,Newham 018,1,2013,8,24,236,7,18.2991504669189
E02000731,2013-08-25,0,0,Newham 018,0,2013,8,25,237,1,18.5652275085449
E02000731,2013-08-26,0,0,Newham 018,0,2013,8,26,238,2,20.5591850280762
E02000731,2013-08-27,0,1,Newham 018,1,2013,8,27,239,3,17.6950855255127
E02000731,2013-08-28,0,0,Newham 018,0,2013,8,28,240,4,17.7243175506592
E02000731,2013-08-29,0,0,Newham 018,0,2013,8,29,241,5,19.1942901611328
E02000731,2013-08-30,0,0,Newham 018,0,2013,8,30,242,6,19.8992404937744
E02000731,2013-08-31,1,0,Newham 018,1,2013,8,31,243,7,17.5665454864502
E02000732,2006-06-01,0,0,Newham 019,0,2006,6,1,152,5,11.0911626815796
E02000732,2006-06-02,0,0,Newham 019,0,2006,6,2,153,6,15.0943832397461
E02000732,2006-06-03,1,0,Newham 019,1,2006,6,3,154,7,16.5979671478271
E02000732,2006-06-04,0,0,Newham 019,0,2006,6,4,155,1,16.6322021484375
E02000732,2006-06-05,0,0,Newham 019,0,2006,6,5,156,2,15.9732065200806
E02000732,2006-06-06,0,0,Newham 019,0,2006,6,6,157,3,14.3298921585083
E02000732,2006-06-07,0,0,Newham 019,0,2006,6,7,158,4,18.1158123016357
E02000732,2006-06-08,1,0,Newham 019,1,2006,6,8,159,5,19.9033241271973
E02000732,2006-06-09,0,0,Newham 019,0,2006,6,9,160,6,19.1994075775147
E02000732,2006-06-10,0,0,Newham 019,0,2006,6,10,161,7,21.0768871307373
E02000732,2006-06-11,0,0,Newham 019,0,2006,6,11,162,1,22.7308883666992
E02000732,2006-06-12,0,0,Newham 019,0,2006,6,12,163,2,24.4970893859863
E02000732,2006-06-13,1,0,Newham 019,1,2006,6,13,164,3,20.8361759185791
E02000732,2006-06-14,0,0,Newham 019,0,2006,6,14,165,4,16.4622459411621
E02000732,2006-06-15,0,0,Newham 019,0,2006,6,15,166,5,16.3147754669189
E02000732,2006-06-16,0,0,Newham 019,0,2006,6,16,167,6,18.3244552612305
E02000732,2006-06-17,1,0,Newham 019,1,2006,6,17,168,7,20.7511806488037
E02000732,2006-06-18,0,0,Newham 019,0,2006,6,18,169,1,20.2848701477051
E02000732,2006-06-19,0,0,Newham 019,0,2006,6,19,170,2,18.0792617797852
E02000732,2006-06-20,0,0,Newham 019,0,2006,6,20,171,3,18.7390766143799
E02000732,2006-06-21,0,0,Newham 019,0,2006,6,21,172,4,17.4706268310547
E02000732,2006-06-22,0,0,Newham 019,0,2006,6,22,173,5,15.8959646224976
E02000732,2006-06-23,0,0,Newham 019,0,2006,6,23,174,6,16.0846538543701
E02000732,2006-06-24,0,0,Newham 019,0,2006,6,24,175,7,18.8222198486328
E02000732,2006-06-25,0,0,Newham 019,0,2006,6,25,176,1,17.9281444549561
E02000732,2006-06-26,0,0,Newham 019,0,2006,6,26,177,2,15.0350675582886
E02000732,2006-06-27,0,0,Newham 019,0,2006,6,27,178,3,15.6519966125488
E02000732,2006-06-28,0,0,Newham 019,0,2006,6,28,179,4,16.6175880432129
E02000732,2006-06-29,0,0,Newham 019,0,2006,6,29,180,5,17.8331203460693
E02000732,2006-06-30,0,0,Newham 019,0,2006,6,30,181,6,19.9214305877686
E02000732,2006-07-01,0,0,Newham 019,0,2006,7,1,182,7,21.2898597717285
E02000732,2006-07-02,0,0,Newham 019,0,2006,7,2,183,1,24.2349281311035
E02000732,2006-07-03,0,0,Newham 019,0,2006,7,3,184,2,23.1965484619141
E02000732,2006-07-04,0,0,Newham 019,0,2006,7,4,185,3,23.3319301605225
E02000732,2006-07-05,0,0,Newham 019,0,2006,7,5,186,4,20.8461055755615
E02000732,2006-07-06,0,0,Newham 019,0,2006,7,6,187,5,20.8773441314697
E02000732,2006-07-07,1,0,Newham 019,1,2006,7,7,188,6,19.6723251342773
E02000732,2006-07-08,0,0,Newham 019,0,2006,7,8,189,7,18.3148880004883
E02000732,2006-07-09,0,0,Newham 019,0,2006,7,9,190,1,19.090950012207
E02000732,2006-07-10,1,0,Newham 019,1,2006,7,10,191,2,18.6815509796143
E02000732,2006-07-11,0,0,Newham 019,0,2006,7,11,192,3,21.5684661865234
E02000732,2006-07-12,0,0,Newham 019,0,2006,7,12,193,4,20.0245780944824
E02000732,2006-07-13,0,0,Newham 019,0,2006,7,13,194,5,18.9794425964355
E02000732,2006-07-14,0,0,Newham 019,0,2006,7,14,195,6,17.5140743255615
E02000732,2006-07-15,0,0,Newham 019,0,2006,7,15,196,7,19.3419456481934
E02000732,2006-07-16,0,0,Newham 019,0,2006,7,16,197,1,21.8671798706055
E02000732,2006-07-17,0,1,Newham 019,1,2006,7,17,198,2,23.0684432983398
E02000732,2006-07-18,0,0,Newham 019,0,2006,7,18,199,3,23.5867671966553
E02000732,2006-07-19,0,0,Newham 019,0,2006,7,19,200,4,25.4938621520996
E02000732,2006-07-20,0,0,Newham 019,0,2006,7,20,201,5,25.4416313171387
E02000732,2006-07-21,0,0,Newham 019,0,2006,7,21,202,6,24.4009323120117
E02000732,2006-07-22,0,0,Newham 019,0,2006,7,22,203,7,25.0546131134033
E02000732,2006-07-23,0,0,Newham 019,0,2006,7,23,204,1,22.1153087615967
E02000732,2006-07-24,0,0,Newham 019,0,2006,7,24,205,2,22.7210330963135
E02000732,2006-07-25,0,0,Newham 019,0,2006,7,25,206,3,24.6286144256592
E02000732,2006-07-26,0,0,Newham 019,0,2006,7,26,207,4,25.9601955413818
E02000732,2006-07-27,0,0,Newham 019,0,2006,7,27,208,5,24.6658210754395
E02000732,2006-07-28,0,0,Newham 019,0,2006,7,28,209,6,23.1746063232422
E02000732,2006-07-29,0,0,Newham 019,0,2006,7,29,210,7,21.7405548095703
E02000732,2006-07-30,0,0,Newham 019,0,2006,7,30,211,1,22.237512588501
E02000732,2006-07-31,0,0,Newham 019,0,2006,7,31,212,2,20.3957614898682
E02000732,2006-08-01,0,0,Newham 019,0,2006,8,1,213,3,18.8828296661377
E02000732,2006-08-02,0,0,Newham 019,0,2006,8,2,214,4,18.6476802825928
E02000732,2006-08-03,0,0,Newham 019,0,2006,8,3,215,5,17.0677814483643
E02000732,2006-08-04,0,0,Newham 019,0,2006,8,4,216,6,17.2218704223633
E02000732,2006-08-05,0,0,Newham 019,0,2006,8,5,217,7,19.4161548614502
E02000732,2006-08-06,0,0,Newham 019,0,2006,8,6,218,1,22.0097332000732
E02000732,2006-08-07,0,0,Newham 019,0,2006,8,7,219,2,21.1591606140137
E02000732,2006-08-08,0,0,Newham 019,0,2006,8,8,220,3,18.5414562225342
E02000732,2006-08-09,0,0,Newham 019,0,2006,8,9,221,4,19.4487819671631
E02000732,2006-08-10,0,0,Newham 019,0,2006,8,10,222,5,17.2538013458252
E02000732,2006-08-11,0,0,Newham 019,0,2006,8,11,223,6,16.7254180908203
E02000732,2006-08-12,0,0,Newham 019,0,2006,8,12,224,7,16.8118591308594
E02000732,2006-08-13,0,0,Newham 019,0,2006,8,13,225,1,16.8505249023438
E02000732,2006-08-14,0,0,Newham 019,0,2006,8,14,226,2,15.6963062286377
E02000732,2006-08-15,0,0,Newham 019,0,2006,8,15,227,3,17.3875408172607
E02000732,2006-08-16,0,1,Newham 019,1,2006,8,16,228,4,17.3424015045166
E02000732,2006-08-17,0,0,Newham 019,0,2006,8,17,229,5,18.6021881103516
E02000732,2006-08-18,0,0,Newham 019,0,2006,8,18,230,6,18.1305561065674
E02000732,2006-08-19,0,0,Newham 019,0,2006,8,19,231,7,18.2322311401367
E02000732,2006-08-20,0,0,Newham 019,0,2006,8,20,232,1,18.6586685180664
E02000732,2006-08-21,0,0,Newham 019,0,2006,8,21,233,2,17.7435398101807
E02000732,2006-08-22,0,0,Newham 019,0,2006,8,22,234,3,16.6312675476074
E02000732,2006-08-23,0,0,Newham 019,0,2006,8,23,235,4,17.7676544189453
E02000732,2006-08-24,0,0,Newham 019,0,2006,8,24,236,5,17.9188861846924
E02000732,2006-08-25,0,0,Newham 019,0,2006,8,25,237,6,16.2841167449951
E02000732,2006-08-26,0,0,Newham 019,0,2006,8,26,238,7,17.6619625091553
E02000732,2006-08-27,0,0,Newham 019,0,2006,8,27,239,1,17.921365737915
E02000732,2006-08-28,0,0,Newham 019,0,2006,8,28,240,2,17.0086078643799
E02000732,2006-08-29,0,0,Newham 019,0,2006,8,29,241,3,16.2328319549561
E02000732,2006-08-30,0,0,Newham 019,0,2006,8,30,242,4,15.8919792175293
E02000732,2006-08-31,0,0,Newham 019,0,2006,8,31,243,5,19.1881942749023
E02000732,2013-06-01,0,0,Newham 019,0,2013,6,1,152,7,14.2800045013428
E02000732,2013-06-02,0,0,Newham 019,0,2013,6,2,153,1,13.686749458313
E02000732,2013-06-03,0,0,Newham 019,0,2013,6,3,154,2,12.8489952087402
E02000732,2013-06-04,0,0,Newham 019,0,2013,6,4,155,3,13.6203374862671
E02000732,2013-06-05,0,0,Newham 019,0,2013,6,5,156,4,14.6837768554688
E02000732,2013-06-06,0,0,Newham 019,0,2013,6,6,157,5,15.1033115386963
E02000732,2013-06-07,0,0,Newham 019,0,2013,6,7,158,6,15.0618324279785
E02000732,2013-06-08,0,0,Newham 019,0,2013,6,8,159,7,13.2086544036865
E02000732,2013-06-09,0,0,Newham 019,0,2013,6,9,160,1,12.6757326126099
E02000732,2013-06-10,0,0,Newham 019,0,2013,6,10,161,2,13.0721864700317
E02000732,2013-06-11,0,0,Newham 019,0,2013,6,11,162,3,13.024266242981
E02000732,2013-06-12,0,0,Newham 019,0,2013,6,12,163,4,15.9869937896729
E02000732,2013-06-13,0,0,Newham 019,0,2013,6,13,164,5,15.8852519989014
E02000732,2013-06-14,0,0,Newham 019,0,2013,6,14,165,6,14.0963478088379
E02000732,2013-06-15,0,0,Newham 019,0,2013,6,15,166,7,14.5100088119507
E02000732,2013-06-16,0,0,Newham 019,0,2013,6,16,167,1,14.8249969482422
E02000732,2013-06-17,0,0,Newham 019,0,2013,6,17,168,2,16.4374694824219
E02000732,2013-06-18,0,0,Newham 019,0,2013,6,18,169,3,17.5141315460205
E02000732,2013-06-19,0,0,Newham 019,0,2013,6,19,170,4,20.7938671112061
E02000732,2013-06-20,0,0,Newham 019,0,2013,6,20,171,5,18.9563732147217
E02000732,2013-06-21,0,0,Newham 019,0,2013,6,21,172,6,17.7937850952148
E02000732,2013-06-22,0,0,Newham 019,0,2013,6,22,173,7,15.1965246200562
E02000732,2013-06-23,0,0,Newham 019,0,2013,6,23,174,1,15.7626514434814
E02000732,2013-06-24,0,0,Newham 019,0,2013,6,24,175,2,14.1280212402344
E02000732,2013-06-25,0,0,Newham 019,0,2013,6,25,176,3,15.1389417648315
E02000732,2013-06-26,0,0,Newham 019,0,2013,6,26,177,4,15.560417175293
E02000732,2013-06-27,0,0,Newham 019,0,2013,6,27,178,5,15.6689472198486
E02000732,2013-06-28,0,0,Newham 019,0,2013,6,28,179,6,16.5085468292236
E02000732,2013-06-29,0,0,Newham 019,0,2013,6,29,180,7,17.6023807525635
E02000732,2013-06-30,0,0,Newham 019,0,2013,6,30,181,1,20.0605354309082
E02000732,2013-07-01,0,0,Newham 019,0,2013,7,1,182,2,17.2542877197266
E02000732,2013-07-02,0,0,Newham 019,0,2013,7,2,183,3,14.7967796325684
E02000732,2013-07-03,0,0,Newham 019,0,2013,7,3,184,4,17.840877532959
E02000732,2013-07-04,0,0,Newham 019,0,2013,7,4,185,5,17.9888610839844
E02000732,2013-07-05,0,0,Newham 019,0,2013,7,5,186,6,18.8450336456299
E02000732,2013-07-06,0,0,Newham 019,0,2013,7,6,187,7,19.7770538330078
E02000732,2013-07-07,0,0,Newham 019,0,2013,7,7,188,1,21.2139892578125
E02000732,2013-07-08,0,0,Newham 019,0,2013,7,8,189,2,20.0933628082275
E02000732,2013-07-09,0,0,Newham 019,0,2013,7,9,190,3,18.8360691070557
E02000732,2013-07-10,0,0,Newham 019,0,2013,7,10,191,4,17.8499374389648
E02000732,2013-07-11,0,0,Newham 019,0,2013,7,11,192,5,16.9249744415283
E02000732,2013-07-12,0,1,Newham 019,1,2013,7,12,193,6,18.0136432647705
E02000732,2013-07-13,0,0,Newham 019,0,2013,7,13,194,7,21.8655910491943
E02000732,2013-07-14,0,0,Newham 019,0,2013,7,14,195,1,22.5699100494385
E02000732,2013-07-15,0,1,Newham 019,1,2013,7,15,196,2,22.9317092895508
E02000732,2013-07-16,0,0,Newham 019,0,2013,7,16,197,3,23.3121910095215
E02000732,2013-07-17,0,0,Newham 019,0,2013,7,17,198,4,23.8576145172119
E02000732,2013-07-18,0,0,Newham 019,0,2013,7,18,199,5,22.3279285430908
E02000732,2013-07-19,0,0,Newham 019,0,2013,7,19,200,6,21.4437351226807
E02000732,2013-07-20,0,0,Newham 019,0,2013,7,20,201,7,19.6393871307373
E02000732,2013-07-21,0,0,Newham 019,0,2013,7,21,202,1,21.6982841491699
E02000732,2013-07-22,0,0,Newham 019,0,2013,7,22,203,2,24.4943981170654
E02000732,2013-07-23,1,0,Newham 019,1,2013,7,23,204,3,23.6691970825195
E02000732,2013-07-24,0,0,Newham 019,0,2013,7,24,205,4,21.3972721099854
E02000732,2013-07-25,0,0,Newham 019,0,2013,7,25,206,5,21.0570793151856
E02000732,2013-07-26,0,0,Newham 019,0,2013,7,26,207,6,20.575626373291
E02000732,2013-07-27,0,0,Newham 019,0,2013,7,27,208,7,21.3355312347412
E02000732,2013-07-28,0,0,Newham 019,0,2013,7,28,209,1,19.9330463409424
E02000732,2013-07-29,0,0,Newham 019,0,2013,7,29,210,2,19.7647094726563
E02000732,2013-07-30,0,0,Newham 019,0,2013,7,30,211,3,18.5658760070801
E02000732,2013-07-31,0,0,Newham 019,0,2013,7,31,212,4,21.0436534881592
E02000732,2013-08-01,0,0,Newham 019,0,2013,8,1,213,5,24.6180076599121
E02000732,2013-08-02,0,0,Newham 019,0,2013,8,2,214,6,21.2934112548828
E02000732,2013-08-03,0,0,Newham 019,0,2013,8,3,215,7,19.8918361663818
E02000732,2013-08-04,0,0,Newham 019,0,2013,8,4,216,1,19.335147857666
E02000732,2013-08-05,0,0,Newham 019,0,2013,8,5,217,2,20.3819446563721
E02000732,2013-08-06,0,0,Newham 019,0,2013,8,6,218,3,17.7329444885254
E02000732,2013-08-07,0,0,Newham 019,0,2013,8,7,219,4,18.1503238677979
E02000732,2013-08-08,0,0,Newham 019,0,2013,8,8,220,5,17.6030330657959
E02000732,2013-08-09,0,0,Newham 019,0,2013,8,9,221,6,20.0538806915283
E02000732,2013-08-10,0,0,Newham 019,0,2013,8,10,222,7,18.0072460174561
